date,act,average_price,median_price,lowest_price,highest_price,alpha,beta,event_id
2023-09-22 19:30:00,Jake Owen,120.57142857142856,110.28571428571428,54.42857142857143,466.4285714285714,1.5623009451892969,8.169180536292199,10480
2023-09-23 20:00:00,Jake Owen,120.85714285714286,119.0,48.21428571428572,212.2142857142857,1.783134548378441,2.2425064772625625,10481
2023-09-28 20:00:00,Jake Owen,138.21428571428572,95.28571428571428,59.5,360.2857142857143,0.4657687463294046,1.3140426790727031,10482
2023-09-29 18:00:00,Jake Owen,129.57142857142858,120.64285714285714,23.857142857142858,513.0,2.3848286604361317,8.64983800623051,10483
2023-10-24 19:00:00,Jake Owen,150.21428571428572,113.92857142857144,30.285714285714285,1084.7142857142858,0.9269197247241534,7.222686574488445,10484
2023-10-26 20:00:00,Jake Owen,147.0,136.14285714285714,57.07142857142857,638.9285714285714,2.010562712944897,10.998209216879673,10485
2023-10-28 20:00:00,Jake Owen,35.57142857142857,29.214285714285715,29.214285714285715,42.35714285714285,0.3333333333333333,0.355805243445693,10486
2023-10-15 19:00:00,NEEDTOBREATHE,107.71428571428572,97.28571428571428,19.785714285714285,887.5714285714286,2.308502945353944,20.47460207747714,10487
2023-10-17 19:00:00,NEEDTOBREATHE,92.57142857142856,82.0,31.428571428571427,908.9285714285714,1.7057101057101054,22.77401962401962,10488
2023-10-20 19:30:00,NEEDTOBREATHE,179.35714285714286,135.85714285714286,40.5,9732.42857142857,1.043101623952634,71.76313811332157,10489
2023-10-14 19:30:00,NEEDTOBREATHE,119.21428571428572,83.0,28.642857142857142,3627.428571428572,0.8084782988344782,31.31578205619511,10490
2023-11-13 19:00:00,NEEDTOBREATHE,139.92857142857142,106.0,42.142857142857146,920.5714285714286,0.8210258122130828,6.554412784278147,10491
2023-10-21 19:30:00,NEEDTOBREATHE,110.35714285714286,100.35714285714286,29.285714285714285,1034.0,2.320059176805943,26.43232177557501,10492
2023-10-24 19:00:00,NEEDTOBREATHE,136.78571428571428,122.85714285714286,49.5,1041.857142857143,1.780058702624025,18.45754813498284,10493
2023-10-26 20:00:00,NEEDTOBREATHE,158.0,113.64285714285714,34.0,1031.071428571429,0.7829671566723447,5.512792370971239,10494
2023-10-28 19:30:00,NEEDTOBREATHE,109.85714285714286,79.21428571428571,33.785714285714285,934.2142857142856,0.7440069053586423,8.062519901168159,10495
2023-11-03 20:30:00,Mana,303.5,240.8571428571429,90.71428571428572,2883.214285714286,1.0105128824722054,12.250984646984282,10496
2023-11-04 20:00:00,Mana,285.7142857142857,236.0,148.35714285714286,1003.1428571428572,0.73211784994943,3.8239166328091914,10497
2023-10-21 20:00:00,Mana,125.57142857142856,76.35714285714286,21.714285714285715,1872.2857142857144,0.6618934969848652,11.132010712013685,10498
2023-10-22 20:30:00,Mana,485.4285714285714,414.9285714285714,105.92857142857144,10446.92857142857,1.687093515380833,44.28453769029294,10499
2023-10-28 20:00:00,Mana,543.2142857142857,419.8571428571428,107.71428571428572,6883.5,1.0683756180308732,15.554091087238389,10500
2023-10-31 20:00:00,Mana,495.3571428571428,420.3571428571428,228.42857142857144,4726.857142857143,1.0851163848096106,17.20186774217451,10501
